taxon_oid	Domain	Status	Genome Name	Taxon Object ID	NCBI Taxon ID	RefSeq Project ID	GenBank Project ID	Phylum	Class	Order	Family	Genus	Species	Strain	Sequencing Center	Funding Agency	Add Date	Is Public	Release Date	IMG Release	IMG Product Assignment	IMG Submission ID	Proposal GOLD ID	Proposal Name	Biotic Relationships	Body Site	Body Subsite	Cell Arrangement	Cell Shape	Diseases	Energy Source	Ecosystem	Ecosystem Category	Ecosystem Type	Ecosystem Subtype	Isolation	Specific Ecosystem	Gram Staining	Host Name	Host Gender	Motility	Metabolism	Oxygen Requirement	Phenotype	Relevance	Salinity	Sporulation	Temperature Range	IMG Sample ID	IMG Project ID	Contact Name	Contact Email	Funding Program	Scaffold Count	CRISPR Count	GC Count	GC %	Coding Base Count	Genome Size	Gene Count	CDS Count	CDS %	RNA Count	rRNA Count	5S rRNA Count	16S rRNA Count	18S rRNA Count	23S rRNA Count	28S rRNA Count	tRNA Count	Other RNA Count	Fused Count	Fused %	Fusion Component Count	Fusion component %	Pseudo Genes Count	Pseudo Genes %	Unchar Count	Unchar %	Obsolete Count	Obsolete %	Revised Count	Revised %	w/ Func Pred Count	w/ Func Pred %	w/o Func Pred Sim Count	w/o Func Pred Sim %	w/o Func Pred No Sim Count	w/o Func Pred No Sim %	Signal Peptide Count	Signal Peptide %	Transmembrane Count	Transmembrane %	Orthologs Count	Orthologs %`	Paralogs Count	Paralogs %	Ortholog Group Count	Paralog Group Count	SwissProt Count	SwissProt %	Not SwissProt Count	Not SwissProt %	SEED Count	SEED %	Not SEED Count	Not SEED %	COG Count	COG %	KOG Count	KOG %	Pfam Count	Pfam %	TIGRfam Count	TIGRfam %	COG Cluster Count	KOG Cluster Count	Pfam Cluster Count	TIGRfam Cluster Count	InterPro Count	InterPro %	Enzyme Count	Enzyme %	TC Count	TC %	KEGG Count	KEGG %	Not KEGG Count	Not KEGG %	KO Count	KO %	Not KO Count	Not KO %	MetaCyc Count	MetaCyc %	Not MetaCyc Count	Not MetaCyc %	IMG Term Count	IMG Term %	IMG Pathwawy Count	IMG Pathway %	IMG Parts List Count	IMG Parts List %	Chromosomal Cassette Gene Count	Chromosomal Cassette Gene %	Chromosomal Cassette Count
641380448	Bacteria	Draft	Clostridium sp. L2-50	641380448	411489	54559	18211	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	sp.	L2-50	Washington Univ		2008-02-07	Yes	2008-03-01	IMG/W 2.5			Gi01718	Human Microbiome Project (HMP) Reference Genomes	Free living	Gastrointestinal tract	_	Pairs,  Singles	Rod-shaped	None	Chemoorganotroph	Host-associated	_	_	_	Human feces	_	Gram+	Homo sapiens	_	Motile	_	Anaerobe	Non-Pathogen	Human Gut Microbiome Initiative (HGMI),  Human Microbiome Project (HMP),  Medical	_	Sporulating	Mesophile	_	10793	Gordon J	jgordon@wustl.edu	NIH-HMP NHGRI	25	1	1221990	0.41	2649221	2954116	3010	2949	97.97	61	13	3	5		5		47	1	171	5.68									10		1849	61.43	870	28.9	230	7.64	442	14.68	755	25.08	2452	81.46	361	11.99	2408	143			2949	97.97			2949	97.97	1767	58.7	811	26.94	1924	63.92	843	28.01	1170	502	1290	768	2095	69.6	626	20.8			678	22.52	2271	75.45	1197	39.77	1752	58.21	607	20.17	2342	77.81	519	17.24	178	5.91	208	6.91	3000	99.67	213
641736270	Bacteria	Draft	Clostridium sp. SS2/1	641736270	411484	54553	18201	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	sp.	SS2/1	Washington Univ		2008-05-30	Yes	2008-08-01	IMG/W 2.6			Gi01720	Human Microbiome Project (HMP) Reference Genomes	Free living	Gastrointestinal tract	_	Pairs,  Singles	Rod-shaped	None	Chemoorganotroph	Host-associated	_	_	_	Human feces	_	Gram+	Homo sapiens	_	Motile	_	Anaerobe	Non-Pathogen	Human Gut Microbiome Initiative (HGMI),  Human Microbiome Project (HMP),  Medical	_	Sporulating	Mesophile	_	10795	Gordon J	jgordon@wustl.edu	NIH-HMP NHGRI	42		1168629	0.37	2854988	3141381	3251	3167	97.42	84	31	8	12		11		53		242	7.44											2226	68.47	890	27.38	51	1.57	529	16.27	791	24.33	3000	92.28	655	20.15	2943	245			3167	97.42	4	0.12	3163	97.29	2132	65.58	939	28.88	2321	71.39	1015	31.22	1237	526	1350	832	2486	76.47	770	23.69			829	25.5	2338	71.92	1463	45	1704	52.41	752	23.13	2415	74.28	662	20.36	226	6.95	234	7.2	3251	100	212
650716027	Bacteria	Finished	Clostridium sp. SY8519	650716027	1042156	68705	67799	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	sp.	SY8519	Gifu Univ		2011-08-22	Yes	2011-12-01	IMG/W 3.5			Gc01905	Clostridium sp. SY8519	_	Gastrointestinal tract	Intestinal tract	_	_	_	_	Host-associated	_	_	_	Adult Human Intestine	_	_	Homo sapiens	_	_	_	_	_	_	_	_	_	_	5043	Suzuki,T.	_	_	1	4	1438867	0.51	2524175	2835737	2678	2613	97.57	65	12	4	4		4		53		45	1.68									4		854	31.89	1636	61.09	123	4.59	566	21.14	560	20.91	2363	88.24	142	5.3	2325				2613	97.57			2613	97.57	2054	76.7	893	33.35	2055	76.74	846	31.59	1267	542	1368	790	2343	87.49	664	24.79			712	26.59	1901	70.99	1196	44.66	1417	52.91	644	24.05	1969	73.53	386	14.41	165	6.16	131	4.89			
641736169	Bacteria	Draft	Clostridium spiroforme DSM 1552	641736169	428126	54607	18925	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	unclassified	spiroforme	DSM 1552	Washington Univ		2008-05-30	Yes	2008-08-01	IMG/W 2.6			Gi01922	Human Microbiome Project (HMP) Reference Genomes	Free living	Gastrointestinal tract	_	Pairs,  Singles	Rod-shaped	None	Chemoorganotroph	Host-associated	_	_	_	Human feces collected in USA	_	Gram+	Homo sapiens	_	Motile	_	Anaerobe	_	Human Gut Microbiome Initiative (HGMI),  Human Microbiome Project (HMP),  Medical	_	Sporulating	Mesophile	_	10789	Gordon J	jgordon@wustl.edu	NIH-HMP NHGRI	16	3	716545	0.29	2232553	2507485	2538	2465	97.12	73	15	5	5		5		58		180	7.09											1816	71.55	566	22.3	83	3.27	350	13.79	623	24.55	2181	85.93	502	19.78	2055	160			2465	97.12			2465	97.12	1731	68.2	762	30.02	1873	73.8	798	31.44	1099	466	1225	696	1984	78.17	604	23.8			632	24.9	1833	72.22	1184	46.65	1281	50.47	591	23.29	1874	73.84	579	22.81	210	8.27	220	8.67	2538	100	209
642791615	Bacteria	Draft	Clostridium sporogenes ATCC 15579	642791615	471871	54895	20549	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	sporogenes	ATCC 15579	Washington Univ		2008-09-20	Yes	2008-12-01	IMG/W 2.7			Gi02358	Human Microbiome Project (HMP) Reference Genomes	Free living	Gastrointestinal tract	_	Pairs,  Singles	Rod-shaped	None	Chemoorganotroph	Host-associated	_	_	_	Human feces	_	Gram+	Homo sapiens	_	Motile	_	Anaerobe	_	Human Gut Microbiome Initiative (HGMI),  Human Microbiome Project (HMP),  Medical	_	Sporulating	Mesophile	_	10775	Gordon J	jgordon@wustl.edu	NIH-HMP NHGRI	4	2	1149337	0.28	3417659	4102125	3869	3767	97.36	102	23	8	8		7		77	2	391	10.11											2827	73.07	906	23.42	34	0.88	647	16.72	1067	27.58	3618	93.51	814	21.04	3593	304			3767	97.36	68	1.76	3699	95.61	2695	69.66	1168	30.19	2954	76.35	1180	30.5	1504	582	1618	998	3443	88.99	800	20.68			958	24.76	2809	72.6	1712	44.25	2055	53.11	776	20.06	2991	77.31	742	19.18	238	6.15	300	7.75	3869	100	604
649633033	Bacteria	Finished	Clostridium sticklandii DSM 519	649633033	499177	59585	28575	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	sticklandii	DSM 519	Genoscope		2011-03-26	Yes	2011-07-01	IMG/W 3.4			Gc01418	Clostridium sticklandii DSM 519	Free living	_	_	Pairs,  Singles	Rod-shaped	None	Chemoorganotroph	_	_	_	_	Mud water	_	Gram+	_	_	Motile	_	Anaerobe	_	Biotechnological	_	Sporulating	Mesophile	_	11414	Fonknechten N	fonk@genoscope.cns.fr	_	1		904241	0.33	2461374	2715461	2688	2573	95.72	115	18	6	6		6		59	38	195	7.25											1713	63.73	714	26.56	146	5.43	618	22.99	610	22.69	2334	86.83	29	1.08	2324	12			2573	95.72			2573	95.72	2093	77.86	859	31.96	2112	78.57	932	34.67	1420	532	1455	849	2394	89.06	710	26.41			852	31.7	1721	64.03	1396	51.93	1177	43.79	686	25.52	1887	70.2	440	16.37	182	6.77	139	5.17	2688	100	144
649989922	Bacteria	Draft	Clostridium symbiosum WAL-14163	649989922	742740	63097	46399	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	symbiosum	WAL-14163	Broad Institute		2011-03-26	Yes	2011-07-01	IMG/W 3.4			Gi06022	Human Microbiome Project (HMP) Reference Genomes	Free living	Gastrointestinal tract	_	Pairs,  Singles	Rod-shaped	None	Chemoorganotroph	Host-associated	_	_	_	Human feces	_	Gram+	Homo sapiens	_	Motile	Saccharolytic	Obligate anaerobe	Beta-hemolytic	Human Microbiome Project (HMP),  Medical	_	Sporulating	Mesophile	_	16559	Broad Institute	hmpstrainsbroad@broad.mit.edu	NIH-HMP Sequencing Center	142	3	2535195	0.48	4504192	5312064	4758	4688	98.53	70	4	2	1		1		66		339	7.12			1	0.02							1509	31.72	3118	65.53	61	1.28	1166	24.51	1189	24.99	4437	93.25	203	4.27	4340	64			4688	98.53			4688	98.53	3526	74.11	1343	28.23	3530	74.19	1275	26.8	1577	597	1634	917	4186	87.98	1000	21.02			1132	23.79	3556	74.74	1995	41.93	2693	56.6	978	20.55	3710	77.97	496	10.42	178	3.74	168	3.53	4757	99.98	642
649989923	Bacteria	Draft	Clostridium symbiosum WAL-14673	649989923	742741	63157	46401	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	symbiosum	WAL-14673	Broad Institute		2011-03-26	Yes	2011-07-01	IMG/W 3.4			Gi06023	Human Microbiome Project (HMP) Reference Genomes	Free living	Gastrointestinal tract	_	Pairs,  Singles	Rod-shaped	None	Chemoorganotroph	Host-associated	_	_	_	Human feces	_	Gram+	Homo sapiens	_	Motile	Saccharolytic	Obligate anaerobe	Beta-hemolytic	Human Microbiome Project (HMP),  Medical	_	Sporulating	Mesophile	_	16560	Broad Institute	hmpstrainsbroad@broad.mit.edu	NIH-HMP Sequencing Center	195	3	2340142	0.48	4080560	4857801	4265	4194	98.34	71	4	2	1		1		67		322	7.55											1976	46.33	2197	51.51	21	0.49	1079	25.3	1098	25.74	4067	95.36	234	5.49	3936	68			4194	98.34	2	0.05	4192	98.29	3328	78.03	1281	30.04	3323	77.91	1233	28.91	1528	585	1557	903	3849	90.25	969	22.72			1085	25.44	3109	72.9	1928	45.21	2266	53.13	943	22.11	3251	76.23	491	11.51	177	4.15	168	3.94	4265	100	628
637000080	Bacteria	Finished	Clostridium tetani Massachusetts E88	637000080	212717	57683	81	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	tetani	E88	Goettingen Genomics Laboratory	German Ministry for Science and Culture	2006-10-02	Yes	2006-12-01	IMG/W 2.0			Gc00120	Clostridium tetani Massachusetts E88	Free living	_	_	Pairs,  Singles	Rod-shaped	Tetanus	Chemoorganotroph	Host-associated	_	_	_	_	_	Gram+	Homo sapiens	_	Motile	_	Anaerobe	Pathogen	Animal Pathogen,  Human Pathogen,  Medical	_	Sporulating	Mesophile	_	10566	Gottschalk G	ggottsc@gwdg.de	_	2	6	822936	0.29	2478813	2873333	2565	2432	94.81	133	18	6	6		6		54	61	248	9.67	1269	49.47							2		1851	72.16	580	22.61	1	0.04	442	17.23	722	28.15	2295	89.47	407	15.87	2264	158	322	12.55	2110	82.26	2428	94.66	4	0.16	1853	72.24	788	30.72	1992	77.66	902	35.17	1251	470	1377	811	2108	82.18	670	26.12			752	29.32	1680	65.5	1379	53.76	1053	41.05	650	25.34	1782	69.47	658	25.65	264	10.29	233	9.08	2563	99.92	303
640069309	Bacteria	Finished	Clostridium thermocellum ATCC 27405	640069309	203119	57917	314	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	thermocellum	ATCC 27405	DOE Joint Genome Institute	DOE	2007-04-13	Yes	2007-06-01	IMG/W 2.2			Gc00510	Clostridium thermocellum ATCC 27405	Free living	Gastrointestinal tract	Intestinal tract	Chains,  Pairs,  Singles	Rod-shaped	None	Chemoorganotroph	_	_	_	_	_	_	Gram+	_	_	Motile	Cellulose degrader,  Ethanogenic	Anaerobe	Non-Pathogen	Biotechnological,  Energy production	_	Sporulating	Thermophile	_	10175	Wu, David 	davidwu@che.rochester.edu	DOEM 2002	1	5	1498372	0.39	3242851	3843301	3335	3236	97.03	99	12	4	4		4		56	31	260	7.8	1360	40.78	45	1.35							2259	67.74	968	29.03	9	0.27	618	18.53	891	26.72	3153	94.54	623	18.68	3023	200	294	8.82	2942	88.22	2775	83.21	461	13.82	2207	66.18	922	27.65	2529	75.83	1045	31.33	1391	557	1525	931	2698	80.9	747	22.4			832	24.95	2404	72.08	1489	44.65	1747	52.38	725	21.74	2511	75.29	762	22.85	263	7.89	280	8.4	3290	98.65	467
645058753	Bacteria	Draft	Clostridium thermocellum DSM 2360	645058753	572545	55637	32579	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	thermocellum	DSM 2360	DOE Joint Genome Institute		2009-10-13	Yes	2009-12-01	IMG/W 3.0			Gi02594	DOEM_782007	Free living	_	_	Chains,  Pairs,  Singles	Rod-shaped	None	Chemoorganotroph	_	_	_	_	contaminant of Clostridium thermocellum strain LQ8	_	Gram+	_	_	Motile	Cellulose degrader,  Ethanogenic,  Ethanol production	Anaerobe	_	Bioenergy,  Biofuels,  Biotechnological	_	Sporulating	Thermophile	_	13173	Hemme, Christopher L.	hemmecl@ou.edu	DOEM 2007	110	4	1350717	0.39	2961672	3454608	3147	3091	98.22	56	3	1	1		1		53		244	7.75									9		2122	67.43	964	30.63	5	0.16	648	20.59	906	28.79	2998	95.27	432	13.73	2939	168			3091	98.22	1652	52.49	1439	45.73	2052	65.2	913	29.01	2309	73.37	999	31.74	1334	550	1476	903	2474	78.61	750	23.83			833	26.47	2258	71.75	1460	46.39	1631	51.83	724	23.01	2367	75.21	575	18.27	213	6.77	219	6.96	3138	99.71	438
642791610	Bacteria	Draft	Clostridium thermocellum JW 20, DSM 4150	642791610	492476	55013	28257	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	thermocellum	DSM 4150	DOE Joint Genome Institute		2008-09-20	Yes	2008-12-01	IMG/W 2.7			Gi02003	DOEM_782007	Free living	_	_	Chains,  Pairs,  Singles	Rod-shaped	None	Chemoorganotroph	_	_	_	_	cotton bale in Louisiana	_	Gram+	_	_	Motile	_	Anaerobe	_	Biotechnological	_	Sporulating	Thermophile	_	10839	Hemme, Christopher L.	hemmecl@ou.edu	DOEM 2007	130	9	1294975	0.39	2753922	3321980	3027	2979	98.41	47	5	1	3		1		42		222	7.33									24	1	1987	65.64	974	32.18	18	0.59	563	18.6	785	25.93	2853	94.25	547	18.07	2692	161			2979	98.41	1472	48.63	1507	49.79	1892	62.5	790	26.1	2153	71.13	862	28.48	1223	493	1337	772	2374	78.43	660	21.8			719	23.75	2260	74.66	1302	43.01	1677	55.4	640	21.14	2339	77.27	540	17.84	199	6.57	201	6.64	3003	99.21	487
650377924	Bacteria	Finished	Clostridium thermocellum LQ8, DSM 1313	650377924	637887		41553	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	thermocellum	DSM 1313	DOE Joint Genome Institute		2011-03-26	Yes	2011-07-01	IMG/W 3.4			Gc01579	Clostridium thermocellum DSM 1313 Whole Genome Shotgun Sequencing	Free living	_	_	Chains,  Pairs,  Singles	Rod-shaped	None	Chemoorganotroph	_	_	_	_	_	_	Gram+	_	_	Motile	Cellulose degrader,  Ethanogenic,  Ethanol production	Anaerobe	_	Bioenergy,  Biofuels,  Biotechnological	_	Sporulating	Thermophile	_	16132	Feinberg, Lawrence 	lfeinberg@mascoma.com	DOE-BESC 2009	1	6	1394306	0.39	2979364	3561619	3102	3031	97.71	71	12	4	4		4		56	3	238	7.67			120	3.87							2119	68.31	896	28.88	16	0.52	826	26.63	917	29.56	2955	95.26	160	5.16	2919	40			3031	97.71	1663	53.61	1368	44.1	2198	70.86	909	29.3	2303	74.24	993	32.01	1399	551	1475	907	2498	80.53	729	23.5			813	26.21	2218	71.5	1453	46.84	1578	50.87	704	22.7	2327	75.02	501	16.15	196	6.32	181	5.83	2982	96.13	413
650716028	Bacteria	Finished	Collimonas fungivorans Ter331	650716028	1005048	70793	65451	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Collimonas	fungivorans	Ter331	Netherlands Institute of Ecology (NIOO-KNAW)		2011-08-22	Yes	2011-12-01	IMG/W 3.5			Gc01900	Collimonas fungivorans Ter331	_	_	_	_	_	None	_	_	_	_	_	_	_	_	_	_	_	Chitin degradation	_	_	Biotechnological	_	_	_	_	5044	van Veen,J.A.	_	_	1		3089111	0.6	4570110	5186896	4493	4432	98.64	61	9	3	3		3		52		57	1.27											3406	75.81	838	18.65	188	4.18	1728	38.46	1083	24.1	4128	91.88	355	7.9	4098				4432	98.64	2	0.04	4430	98.6	3679	81.88	1539	34.25	3737	83.17	1425	31.72	1918	785	2015	1172	4201	93.5	1183	26.33			1379	30.69	3053	67.95	2393	53.26	2039	45.38	1146	25.51	3286	73.14	885	19.7	281	6.25	324	7.21			
640612206	Bacteria	Draft	Collinsella aerofaciens ATCC 25986	640612206	411903	54525	18167	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella	aerofaciens	ATCC 25986	Washington Univ		2007-06-28	Yes	2007-09-01	IMG/W 2.3			Gi01707	Human Microbiome Project (HMP) Reference Genomes	Free living	Gastrointestinal tract	_	_	Rod-shaped	None	_	Host-associated	_	_	_	Human feces	_	Gram+	Homo sapiens	_	Nonmotile	_	Anaerobe	Non-Pathogen	Human Gut Microbiome Initiative (HGMI),  Human Microbiome Project (HMP),  Medical	_	Nonsporulating	Mesophile	_	10770	Gordon J	jgordon@wustl.edu	NIH-HMP NHGRI	25		1477276	0.61	2108116	2439869	2440	2367	97.01	73	18	5	7		1		50	5	181	7.42											1619	66.35	611	25.04	137	5.61	380	15.57	470	19.26	1923	78.81	295	12.09	1840	99			2367	97.01			2367	97.01	1560	63.93	676	27.7	1657	67.91	716	29.34	1054	439	1143	649	1793	73.48	580	23.77			636	26.07	1731	70.94	1074	44.02	1293	52.99	553	22.66	1814	74.34	605	24.8	227	9.3	213	8.73	2440	100	281
642979320	Bacteria	Draft	Collinsella intestinalis DSM 13280	642979320	521003	55125	29307	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella	intestinalis	DSM 13280	Washington Univ		2009-02-11	Yes	2009-04-01	IMG/W 2.8			Gi02693	Human Microbiome Project (HMP) Reference Genomes	Free living	Gastrointestinal tract	_	Chains,  Pairs	Rod-shaped	None	_	Host-associated	_	_	_	Human feces collected in Japan	_	Gram+	Homo sapiens	_	Nonmotile	_	Anaerobe	_	Human Gut Microbiome Initiative (HGMI),  Human Microbiome Project (HMP),  Medical	_	Nonsporulating	Mesophile	_	13273	Gordon J	jgordon@wustl.edu	NIH-HMP NHGRI	65		1117639	0.62	1607847	1789330	1839	1786	97.12	53	3	1	1		1		50		128	6.96											1227	66.72	411	22.35	148	8.05	318	17.29	426	23.16	1431	77.81	98	5.33	1410	40			1786	97.12	1	0.05	1785	97.06	1208	65.69	574	31.21	1263	68.68	596	32.41	928	403	1007	571	1375	74.77	456	24.8			545	29.64	1241	67.48	908	49.37	878	47.74	440	23.93	1346	73.19	429	23.33	154	8.37	167	9.08	1839	100	155
642979321	Bacteria	Draft	Collinsella stercoris DSM 13279	642979321	445975	54813	19665	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella	stercoris	DSM 13279	Washington Univ		2009-02-11	Yes	2009-04-01	IMG/W 2.8			Gi02086	Human Microbiome Project (HMP) Reference Genomes	Free living	Gastrointestinal tract	_	_	Rod-shaped	None	_	Host-associated	_	_	_	Human feces collected in Japan	_	Gram+	Homo sapiens	_	Nonmotile	_	Anaerobe	_	Human Gut Microbiome Initiative (HGMI),  Human Microbiome Project (HMP),  Medical	_	Nonsporulating	Mesophile	_	11852	Gordon J	jgordon@wustl.edu	NIH-HMP NHGRI	177		1516557	0.63	2120892	2399821	2585	2529	97.83	56	4	1	1		2		52		152	5.88											1568	60.66	652	25.22	309	11.95	434	16.79	525	20.31	1884	72.88	267	10.33	1807	112			2529	97.83			2529	97.83	1552	60.04	688	26.62	1608	62.21	685	26.5	1045	435	1110	622	1722	66.62	592	22.9			687	26.58	1842	71.26	1113	43.06	1416	54.78	575	22.24	1954	75.59	504	19.5	184	7.12	192	7.43	2585	100	335
637000081	Bacteria	Finished	Colwellia psychoerythraea 34H	637000081	167879	57855	275	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia	psychrerythraea	34H	J. Craig Venter Institute	DOE	2006-10-02	Yes	2006-12-01	IMG/W 2.0			Gc00280	Colwellia psychoerythraea 34H	Free living	_	_	Singles	Rod-shaped	None	_	_	_	_	_	Arctic marine sediments	_	Gram-	_	_	Motile	_	Facultative	_	Biotechnological,  Carbon cycle,  Environmental	_	_	Psychrophile	_	10405	Barbara A. Meth?	bmethe@tigr.org	_	1		2042100	0.38	4588659	5373180	5066	4935	97.41	131	28	10	9		9		88	15	415	8.19	1994	39.36	25	0.49							3070	60.6	1467	28.96	398	7.86	1216	24	1217	24.02	4197	82.85	756	14.92	4131	289	435	8.59	4500	88.83	4909	96.9	26	0.51	3320	65.53	1433	28.29	3579	70.65	1439	28.41	1843	783	1976	1183	3940	77.77	1138	22.46			1201	23.71	3734	73.71	2272	44.85	2663	52.57	1099	21.69	3836	75.72	1168	23.06	372	7.34	520	10.26	5041	99.51	628
646564523	Bacteria	Finished	Comamonas testosteroni CNB-2	646564523	688245	62961	29203	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	testosteroni	CNB-2	The Institute of Microbiology		2010-06-24	Yes	2010-08-01	IMG/W 3.2			Gc01101	Comamonas testosteroni CNB-1	Free living	_	_	_	Rod-shaped	None	_	_	_	_	_	activated sludge from a chemical plant	_	Gram-	_	_	Motile	Surfactant-degrading	Aerobe	_	Biotechnological	_	Nonsporulating	Mesophile	_	15832	Liu SJ	liusj@sun.im.ac.cn	_	1		3301512	0.61	4660011	5373643	4887	4799	98.2	88	9	3	3		3		79		460	9.41	2579	52.77	2	0.04							3755	76.84	994	20.34	50	1.02	1186	24.27	1091	22.32	4595	94.02	975	19.95	4526	340			4799	98.2	10	0.2	4789	97.99	3790	77.55	1593	32.6	3946	80.74	1448	29.63	1854	748	1936	1142	4216	86.27	1219	24.94			1416	28.97	3383	69.22	2452	50.17	2347	48.03	1188	24.31	3611	73.89	860	17.6	275	5.63	308	6.3	4885	99.96	470
645058871	Bacteria	Permanent Draft	Comamonas testosteroni KF-1	645058871	399795	54455	17465	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	testosteroni	KF-1	DOE Joint Genome Institute		2009-10-13	Yes	2009-12-01	IMG/W 3.0			Gi01330	LAS biofilm Proposal # 0183-051117	Free living	_	_	_	Rod-shaped	None	_	_	_	_	_	Activated sludge	_	Gram-	_	_	Motile	Surfactant-degrading	Aerobe	_	Biotechnological	_	Nonsporulating	Mesophile	_	12144	Kjelleberg, Staffan 	s.kjelleberg@unsw.edu.au	DOEM 2006	1		3723913	0.62	5275818	6026527	5606	5492	97.97	114	18	6	6		6		96		531	9.47											4009	71.51	1415	25.24	68	1.21	1410	25.15	1265	22.57	5174	92.29	1314	23.44	5096	463			5492	97.97	65	1.16	5427	96.81	4131	73.69	1737	30.98	4375	78.04	1550	27.65	1887	768	2045	1174	4703	83.89	1268	22.62			1485	26.49	4007	71.48	2597	46.33	2895	51.64	1237	22.07	4255	75.9	992	17.7	296	5.28	388	6.92			
648276631	Bacteria	Draft	Comamonas testosteroni S44	648276631	563045	50011	47053	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	testosteroni	S44	Huazhong Agricultural University		2010-10-29	Yes	2011-01-01	IMG/W 3.3			Gi06508	Comamonas testosteroni S44	Free living	_	_	_	Rod-shaped	None	_	_	_	_	_	activated sludge, municipal sewage plant	_	Gram-	_	_	Motile	Surfactant-degrading	Aerobe	_	Biotechnological	_	Nonsporulating	Mesophile	_	16949	_	_	_	112		3398921	0.61	4804869	5534155	5218	5154	98.77	64	3	1	1		1		61		448	8.59											3831	73.42	1161	22.25	162	3.1	2019	38.69	1161	22.25	4820	92.37	1006	19.28	4772	352			5154	98.77	12	0.23	5142	98.54	3893	74.61	1633	31.3	4083	78.25	1495	28.65	1864	753	1984	1175	4380	83.94	1241	23.78			1465	28.08	3689	70.7	2481	47.55	2673	51.23	1211	23.21	3943	75.57	859	16.46	271	5.19	320	6.13	5218	100	516
646311917	Bacteria	Finished	Conexibacter woesei DSM 14684	646311917	469383	43467	20745	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter	woesei	DSM 14684	DOE Joint Genome Institute		2010-02-26	Yes	2010-04-01	IMG/W 3.1			Gc01185	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Free living	_	_	Pairs,  Singles	Rod-shaped	None	_	_	_	_	_	Forest soil in Gerenzano Italy	_	Gram+	_	_	Motile	_	Obligate aerobe	_	GEBA,  Tree of Life	_	Nonsporulating	Mesophile	_	11830	Eisen, Jonathan 	jaeisen@ucdavis.edu	DOE-GEBA 2007	1		4625387	0.73	5970241	6359369	6001	5950	99.15	51	3	1	1		1		45	3	698	11.63	3726	62.09	36	0.6							4427	73.77	1514	25.23	9	0.15	1632	27.2	1444	24.06	5141	85.67	1697	28.28	4912	554	4	0.07	5946	99.08	4005	66.74	1945	32.41	4419	73.64	2141	35.68	4635	77.24	1313	21.88	1595	736	1649	912	5096	84.92	1376	22.93			1751	29.18	4199	69.97	2696	44.93	3254	54.22	1354	22.56	4596	76.59	1168	19.46	325	5.42	488	8.13	5965	99.4	167
638341070	Bacteria	Draft	Congregibacter litoralis KT71	638341070	314285	54253	13585	Proteobacteria	Gammaproteobacteria	Oceanospirillales	unclassified	Congregibacter	litoralis	KT71	J. Craig Venter Institute, Max Planck Institute	Moore Foundation	2006-10-02	Yes	2006-12-01	IMG/W 2.0			Gi00905	Congregibacter litoralis KT71	Free living	_	_	_	_	None	Heterotroph	_	_	_	_	Surface waters of the North Sea near Helgoland Germany	_	Gram-	_	_	_	_	Microaerophilic	_	Environmental,  Marine Microbial Initiative (MMI)	_	_	Mesophile	_	12036	Amann R	_	_	32		2496312	0.58	3881538	4328100	3989	3941	98.8	48	6	2	2		2		42		319	8											2851	71.47	1028	25.77	62	1.55	852	21.36	926	23.21	3586	89.9	545	13.66	3486	210			3941	98.8	2584	64.78	1357	34.02	2858	71.65	1299	32.56	3041	76.23	1235	30.96	1681	733	1816	1067	3332	83.53	994	24.92			1044	26.17	2897	72.62	1976	49.54	1965	49.26	962	24.12	2979	74.68	841	21.08	320	8.02	317	7.95	3989	100	312
